2.747854398233453,16.422770797601334,1
3.4489089593967486,15.456042178896856,1
3.425376924776595,15.695228589808604,1
2.34342458914903,11.19321570604109,1
1.8317859842239341,12.352073180250487,1
2.6349540426290488,12.574074081495667,1
5.940028984273879,19.443384142130693,1
2.8488007470077608,12.471927102228426,1
1.2832694826553634,10.985746094776838,1
1.3581827660102987,10.339562827438755,1
2.2564067614743712,14.186636890793642,1
2.909221160444448,12.508594463574664,1
2.8935218962879734,13.884811071989747,1
2.489138455565896,6.2695783119602,1
3.4188846932182546,15.214283032454512,1
0.1847757832405479,1.8614155076397445,-1
0.04192672656056822,0.30187583087948044,-1
0.12094749034027481,0.3564083166708824,-1
0.21709556996795198,0.7434885026550989,-1
0.0037232429506279877,0.44976928834612245,-1
0.004622385052285118,0.6111581637774265,-1
0.0037232429506279877,0.44976928834612245,-1
0.10701376778702933,1.6757298565503846,-1
0.3706800164751391,2.3003982141421524,-1
0.3002031433025296,0.5046363583305489,-1
0.3537390598476215,0.8276310312335486,-1
0.3081142996806276,0.5632224287050405,-1
0.5184230514089901,3.1301939075378824,-1
0.09722321827196022,0.32604139911799424,-1
0.06137756494478744,1.7083858819398217,-1
